text,lang,timestamp,sentiment,score,source
"One of Rubens BIGGEST issues and I mean BIGGEST is he's negative answer to every single question then maybe a little praise later.. this is NOT what the players wanna hear. They wanna hear that they played really well and let's continue. 

Imagine YOU were playing and had a SOLID game for the manager to say it was meh.....

How you gonna feel?

Im not saying be over enthusiastic but sometimes u gotta start positive",en,2025-10-06 03:42:19.886656,Negative,-0.0244155844155844,
"When the players are 100% backing him. He’s doing what’s right for the players. Don’t worry, he’s doing his job just fine.",en,2025-10-06 03:42:19.886658,Positive,0.3511904761904761,
​@@Thenextdoorhyung but he isnt...,en,2025-10-06 03:42:19.886659,Neutral,0.0,
@@SWGOHWARS-66 what makes you say that?,en,2025-10-06 03:42:19.886660,Neutral,0.0,
My king  Manchester United ❤❤,en,2025-10-06 03:42:19.886662,Neutral,0.0,
"Fvvk the international break, kills momentum 🤦🏽‍♂️ and if Chelsea end up winning at home to Liverpool today, Utd will have a vengeful forceful Liverpool to reckon with come 19th. Still...GGMU ❤️❤️",en,2025-10-06 03:42:19.886664,Positive,0.25,
we he be saked man united,en,2025-10-06 03:42:19.886665,Neutral,0.0,
“Change the system” these clowns said 😂😩,en,2025-10-06 03:42:19.886667,Neutral,0.0,
Dude you were eliminated by Grimsby. Calm down and we’ll see how the season goes,en,2025-10-06 03:42:19.886668,Positive,0.0722222222222222,
Can you not see the changes to the system today???,en,2025-10-06 03:42:19.886669,Neutral,0.0,
Lads it’s yanited,en,2025-10-06 03:42:19.886671,Neutral,0.0,
"Now we win, anything you wanna say about the system? No?",en,2025-10-06 03:42:19.886672,Positive,0.8,
Mason mount is the heart of the team.,en,2025-10-06 03:42:19.886674,Neutral,0.0,
We managed the game alot better today. Smomething we haven't done for a long time. The progrress is evident. We kept creating chances but we didn't give up defensive shape.,en,2025-10-06 03:42:19.886675,Positive,0.075,
"​@Excesscomicstv have you watched man united in the past 5 years? Under amorin we do play much better than before, that's a fact. The results will come. But people got to stop thinking we are contenders for the league because we are not. For me top 10 is acceptable and top 7 is ideal.",en,2025-10-06 03:42:19.886677,Positive,0.43,
"The game was so nice and enjoyable but for Dalot am sorry he didn't perform well Dorgu should start instead.If Dorgu was in,in first half I think we could have won 5-0,,Amorin should also consider starting minoo instead of Casemiro  let him stop pushing Him to first for Bruno's position.He can play well in the transition.",en,2025-10-06 03:42:19.886678,Positive,0.0666666666666666,
"I Hope Lammens Will Come Back Again, Next Weekend, Liverpool VS Manchester United 🙂❤️",en,2025-10-06 03:42:19.886679,Neutral,0.0,
2 weeks until the Liverpool game,en,2025-10-06 03:42:19.886681,Negative,-0.4,
Decent performance now we need to do this every week,en,2025-10-06 03:42:19.886682,Positive,0.1666666666666666,
"""Pfff There is no momentum with our team....""I love this guy...his honesty, everything. If he doesn't get a couple of seasons, then the United board can burn.",en,2025-10-06 03:42:19.886684,Positive,0.5,
That's a disgusting response 🤡we need momentum and he can't get that because he constantly changes the team,en,2025-10-06 03:42:19.886685,Negative,-0.5,
I agree unless relegation actually becomes a possibility.,en,2025-10-06 03:42:19.886686,Neutral,0.0,
Now that's a goalkeeper ❤,en,2025-10-06 03:42:19.886688,Neutral,0.0,
As united fan I have realised with mount we have balance,en,2025-10-06 03:42:19.886689,Neutral,0.0,
Nobody speaking about the system? Wow that's new,en,2025-10-06 03:42:19.886690,Positive,0.1181818181818181,
The goalkeeper 🔥🔥🔥,en,2025-10-06 03:42:19.886692,Neutral,0.0,
"And we are back in the title race 😉😊.
Keep going Boss. Ignore the fake fans who keep whining about the system.
Much love from Kenya ❤❤",en,2025-10-06 03:42:19.886693,Neutral,0.0,
"Bro what title race, let's not be delusional",en,2025-10-06 03:42:19.886695,Neutral,0.0,
We always were 😂it was 4 points between 14th and 4th.,en,2025-10-06 03:42:19.886696,Neutral,0.0,
​@MaciejTrojak  you're not a united fan clearly,en,2025-10-06 03:42:19.886697,Positive,0.0999999999999999,
"​@MaciejTrojak when we win Liverpool, you'll agree",en,2025-10-06 03:42:19.886699,Positive,0.8,
​@@moneymanifestation9505I am a big Man Utd fan but also a realist and not a dreamer. United finished 14th last season and 8th the season before and has been  very dissapointing since Sir Alex left. Let's not put crazy pressure on Amorim to win the league when he can't win 2 league games in a row,en,2025-10-06 03:42:19.886700,Positive,0.1714285714285714,
Just Get a Midfielder in January STILLER Next Summer. We need Midfielders and Fullbacks.,en,2025-10-06 03:42:19.886701,Neutral,0.0,
"""He is very smart ""is a statement about Mason that I have no single doubt but unfortunately he has breadsticks for legs",en,2025-10-06 03:42:19.886703,Negative,-0.0619047619047619,
Very calm goalkeeper 🎉,en,2025-10-06 03:42:19.886704,Positive,0.39,
Dalot one of the worst player,en,2025-10-06 03:42:19.886705,Negative,-1.0,
"Nobody mentioning the ""system""? Or the lack of harry maguire? Or Casemiro, Amad, Mount being available... This is the team we want to see every week.",en,2025-10-06 03:42:19.886707,Positive,0.4,
"I swear after watching the game today; with 2 elite midfielders & left wing back, Amorim ball will be quite successful.",en,2025-10-06 03:42:19.886709,Positive,0.0875,
"Thank you, Amorim, for today’s selection: Mount, yoro starting, Cunha benched, Dalot and Amad at wing-back, Lammens in goal, and a compact midfield. The way Šeško, Mbeumo, and Mount held their shape instead of chasing the ball kept us solid and compact. IT WILL WORK!!",en,2025-10-06 03:42:19.886710,Neutral,0.0,
Dalot should be on the bench. Definitely hasn't got the quality and decision making is very poor,en,2025-10-06 03:42:19.886711,Negative,-0.26,
"Dalot shout not be a winger, he looked great whenever he didn’t have the ball in our half, his defending was solid. But he looked horrid every time he had the ball in their half, lots of poor passes or throw away balls. His throw ins were the main highlight on the attacking front from him",en,2025-10-06 03:42:19.886713,Positive,0.0388888888888889,
@@Muggy237 He should. I saw the whole game and Dalot was way off.,en,2025-10-06 03:42:19.886714,Negative,-0.1,
Dalot should be playing in the back 3. We need proper wing backs,en,2025-10-06 03:42:19.886716,Neutral,0.0,
You did a great job using a new goalkeeper. 👀😲🔥👍,en,2025-10-06 03:42:19.886717,Positive,0.4681818181818182,
"Whatever medicine you took today, please take it before every matches upcoming",en,2025-10-06 03:42:19.886718,Neutral,0.0,
This one was a must win for Ruben I felt.,en,2025-10-06 03:42:19.886720,Positive,0.8,
So we are not going to talk about the system today ?,en,2025-10-06 03:42:19.886721,Neutral,0.0,
"The whole discourse about the system is manufactured by the press and sections of the public and fans alike run with it, creating this stupid and toxic narrative about Amorim's ""system"", the same system that made him one of the most sought after managers in Europe. Yes the results have been hard to come by but i believe he will get it right.",en,2025-10-06 03:42:19.886722,Negative,-0.0151360544217686,
@@ElFabulousvery well said 👍🏼,en,2025-10-06 03:42:19.886724,Neutral,0.0,
"Sack Amorim please 😭 
This man is a roller coaster one week he is up, the next week he is down
And he started 3 4 3 again...",en,2025-10-06 03:42:19.886725,Negative,-0.0777777777777777,
"oh bore off, genuinely this is getting tiring now",en,2025-10-06 03:42:19.886727,Positive,0.4,
Hope United Win Next Year❤️🙏,en,2025-10-06 03:42:19.886728,Positive,0.4,
We won but still many possible goal chances wasted let's fix that and convert every chance we get,en,2025-10-06 03:42:19.886729,Positive,0.0999999999999999,
"with Liverpool losing to Chelsea , hopefully it stays that way, united could have a chance against them in 2 weeks time",en,2025-10-06 03:42:19.886731,Neutral,0.0,
In Ruben I always trust. Please lets give time,en,2025-10-06 03:42:19.886732,Neutral,0.0,
"I agree, lets give Ruben Amorim time. United gave Ten Hag more than 2 seasons.",en,2025-10-06 03:42:19.886734,Positive,0.25,
"Sporting fan here. Happy for the team and Ruben, well deserved 👏🏼 
One of the best 1st half’s for long time, confident to see the next game!",en,2025-10-06 03:42:19.886735,Positive,0.2261904761904761,
Respect to hear a Sporting fan Backing his previous manager 👍,en,2025-10-06 03:42:19.886736,Negative,-0.1666666666666666,
He has only brought in an attack that are now starting to find the net he badly badly needs a midfield but I'm with him till the summer I'll accept top 10 with that squad but if injuries go in our favor we start to score and we have a GK who can save the ball we will definitely do ok haha,en,2025-10-06 03:42:19.886738,Positive,0.0714285714285714,
"@@darmon931 United needed urgently a GK, hope this guy can handle it ✊🏻",en,2025-10-06 03:42:19.886739,Neutral,0.0,
"Ruben, GD -2, need more sharp attack",en,2025-10-06 03:42:19.886740,Positive,0.1875,
So happy ❤🎉❤🎉❤,en,2025-10-06 03:42:19.886742,Positive,0.8,
"I like the fact that he trusts Amad, Mason and Casemiro",en,2025-10-06 03:42:19.886743,Neutral,0.0,
I think We’ll really struggle to replace Casemiro,en,2025-10-06 03:42:19.886744,Positive,0.2,
I mean we did buy ugarte to replace him but sadly he's been nothing but disappointing​@@antonioandregomes9213,en,2025-10-06 03:42:19.886746,Negative,-0.40625,
We need to proof something against Liverpool,en,2025-10-06 03:42:19.886747,Neutral,0.0,
Forever Manchester United,en,2025-10-06 03:42:19.886749,Neutral,0.0,
"""There is no momentum in our team"" bro is just admitting it nah 💀",en,2025-10-06 03:42:19.886750,Neutral,0.0,
Well it’s true … we haven’t won 2 games in a row for over a year,en,2025-10-06 03:42:19.886755,Positive,0.35,
you expect him to lie?,en,2025-10-06 03:42:19.886758,Neutral,0.0,
"He said there is no momentum in our team 

The pressure is always there 

That was the complete sentence",en,2025-10-06 03:42:19.886761,Positive,0.1,
In MU and Ruben Amorim I trust,en,2025-10-06 03:42:19.886764,Neutral,0.0,
"Sesko  is alived
It's himself ♥️💪",en,2025-10-06 03:42:19.886765,Neutral,0.0,
Sesko could be world class just like Halland...,en,2025-10-06 03:42:19.886767,Neutral,0.0,
"​@@Piairom no no at all it's no the same people and I mean forward 
Everyone has  their own way to do things.
Let waiting and see 
Time Will tell",en,2025-10-06 03:42:19.886769,Positive,0.0958333333333333,
"3-4-3 with Bruno in cm is a sure fail - we need a proper midfield two 

Congratulations 🎉 for the win Amorim",en,2025-10-06 03:42:19.886770,Positive,0.2,
"Bruno isn’t a problem as long as he has Casemiro. If you go back and look at all games we had the two in the midfield, we played really well. So we need some with Casemiro’s intelligence and ability to read the game",en,2025-10-06 03:42:19.886780,Negative,-0.0625,
@@africanomcntosh505 exactly,en,2025-10-06 03:42:19.886782,Positive,0.25,
Everyone see all comments after win and difference between loss that’s what it hurt Man U fan,en,2025-10-06 03:42:19.886783,Positive,0.8,
"I'll rate Amorim if he ever wins 5 games in a row. Other than that, this might just be another   fluke win",en,2025-10-06 03:42:19.886785,Positive,0.325,
"Lammen should start our next game, he did well Today",en,2025-10-06 03:42:19.886786,Negative,-0.2,
"Amorim please picked lemmens as a No1. drop shaw , Dalot and Maguire",en,2025-10-06 03:42:19.886788,Neutral,0.0,
We don’t have another top left back? Maguire only came on last 10mins for yoro to have break …,en,2025-10-06 03:42:19.886789,Positive,0.1,
​@@plopplop1984Licha and Heaven. Yoro also likes playing there,en,2025-10-06 03:42:19.886791,Neutral,0.0,
"​@@sickboy6663can't wait for Licha 💪🏽 🗡️ Dalot... Hmmmmmmmm not convincing, also Shaw 🤦🏽‍♂️",en,2025-10-06 03:42:19.886792,Negative,-0.25,
@@sickboy6663licha still injured … where is heaven? Shaw is stil our best LB …,en,2025-10-06 03:42:19.886793,Positive,1.0,
"Manchester united for ♥️ 
 Great performance today and we hope you gonna building on this one and keep this momentum to the next one",en,2025-10-06 03:42:19.886795,Positive,0.4,
Is Ruben okay? He looks miserable despite the win and clean sheet...,en,2025-10-06 03:42:19.886796,Positive,0.1666666666666666,
Can’t be happy when the players can down tools anytime,en,2025-10-06 03:42:19.886798,Positive,0.3222222222222222,
I don’t understand how we’re 4 points from 3rd place yet they want him sacked.,en,2025-10-06 03:42:19.886799,Neutral,0.0,
